,TCGA-D8-A73X,TCGA-BH-A6R8,TCGA-A2-A1G6,TCGA-D8-A1J9,TCGA-E2-A1LA,TCGA-EW-A1PH,TCGA-A8-A09W,TCGA-BH-A0GZ,TCGA-B6-A0I5,TCGA-E2-A14O,TCGA-E2-A1IF,TCGA-WT-AB44,TCGA-B6-A0RU,TCGA-A8-A09E,TCGA-BH-A0EB,TCGA-AO-A03T,TCGA-D8-A1JG,TCGA-S3-A6ZG,TCGA-BH-A42U,TCGA-D8-A1JA,TCGA-AR-A0TP,TCGA-LL-A5YN,TCGA-E9-A1NI,TCGA-E2-A159,TCGA-OL-A5D8,TCGA-E2-A14P,TCGA-BH-A0B2,TCGA-A7-A4SD,TCGA-AO-A125,TCGA-AO-A0J7,TCGA-A2-A0YH,TCGA-BH-A18K,TCGA-AR-A24S,TCGA-D8-A1XB,TCGA-E9-A245,TCGA-B6-A0I9,TCGA-D8-A27I,TCGA-BH-A42V,TCGA-A2-A0D0,TCGA-EW-A1OZ,TCGA-E2-A14R,TCGA-A2-A1FW,TCGA-AO-A12G,TCGA-AR-A24X,TCGA-BH-A0AZ,TCGA-E2-A1L7,TCGA-MS-A51U,TCGA-E2-A1IL,TCGA-A8-A083,TCGA-B6-A0X1,TCGA-AQ-A0Y5,TCGA-A8-A085,TCGA-BH-A0DQ,TCGA-A2-A0YM,TCGA-D8-A1JH,TCGA-A7-A6VX,TCGA-B6-A400,TCGA-D8-A27N,TCGA-B6-A0WV,TCGA-BH-A0BA,TCGA-A8-A07B,TCGA-AR-A24T,TCGA-C8-A275,TCGA-A2-A0SW,TCGA-GM-A2DK,TCGA-A8-A084,TCGA-AR-A1AK,TCGA-D8-A1JP,TCGA-E2-A107,TCGA-AR-A2LR,TCGA-AO-A1KQ,TCGA-E9-A5UP,TCGA-C8-A8HQ,TCGA-AR-A5QN,TCGA-A2-A0T2,TCGA-E2-A1LK
KRT80,2.2844717402087764,4.191822989848488,4.596127780123989,5.693439101355298,5.051239290364807,5.5473326652357775,2.0641726718039566,4.241814430626457,4.699115777681262,2.7475476752760204,3.8678761043630105,4.214632900075369,3.5437677117410917,6.989747910433037,3.251250584606186,5.32770563711062,4.474239394160457,3.744946952056335,4.283941086164465,4.475101643592794,4.996787609214506,1.6221574296080703,3.6763621901056536,5.479843753002497,4.1712555129149855,4.811635417378103,2.3256680345472476,5.498390090936987,3.032071450052558,2.8701547933756117,5.75808375360937,4.186328828025897,4.714683046753766,4.61101624772148,2.525251884280884,5.535450798972078,4.447628474950717,3.546723000832187,4.014887361579935,3.98072427124874,4.256022548358569,2.350073141011675,3.574451672015692,4.663562085459905,2.762551556019894,4.973567337305498,4.645815441665247,3.049387704508064,1.3107345721517147,3.0987471398506607,4.920000260528388,2.9939688668634674,5.5597335843466995,6.623626652458628,4.422632917917106,4.941716320287136,4.842827951465722,6.236498114257363,6.000153477861781,3.4025038853235396,3.8129465034193046,4.915443318471715,5.687755700367187,4.658401630285673,4.126257596819764,4.64533140698616,4.772955774967861,4.865935820301294,3.463076173784583,1.0935440764466815,5.675448109601767,4.587537816283212,5.019132746406426,3.775546205991402,4.932316639175117,4.182810565630995
MDK,7.795346842690558,9.107271204025553,7.669013969291743,8.633334049393499,7.1773916581340345,9.542081463319429,6.5703772230807385,10.254564295551411,7.269152420668409,10.80300519506429,8.782695069892101,8.824691975533796,8.666658952011362,7.129504324532231,7.551663483693824,8.20280455612303,9.066388057553931,8.029491726766093,8.74091431394682,6.794785036733434,8.628016539152613,7.978474656231885,9.067356043933444,9.195344654734605,8.593275330284285,9.222220582593168,9.47919198898437,10.584658624615518,6.6193979469515245,6.885726392737679,8.271716749587004,7.532601189309662,6.516662356188003,7.693606005231842,7.9816742374952065,9.297842120270564,8.235921822594932,7.4576883038492525,7.618678508284439,7.327740410933354,8.396654785799809,10.54981366158466,7.481514200346399,6.086546646572055,8.195505974335951,11.263139115388338,8.51000536273946,7.816867294879699,7.216783141709599,10.410277542179742,7.76402066191742,6.525424611715669,9.769111493903647,8.45264470899664,8.150395200817158,9.696793379321308,8.407815748648606,7.320692376823628,7.030751807028641,6.612134006800626,7.107002684554669,7.953080436932933,8.318281924018484,8.05923483449859,10.621291576726389,8.417658563222496,9.808393194355933,9.104391272191354,8.277312265884706,10.242944412039186,8.349910055727587,9.060035200424776,8.531922856834083,9.761235011864333,7.6261288551157005,5.259386076596046
DPYS,0.092431203563333,0.0514070417190907,0.4713725676234651,0.0801316382026451,0.1549507985869783,0.1321872428108272,0.0363078705049997,0.035670206468291,0.0625724828251529,0.0254960499139247,0.3801833481280285,0.1093989433277617,0.2346031144432949,0.1515969815092184,0.079850423139493,0.0633352313257622,1.972739155845876,0.2005786852352876,0.2363541404035509,0.0492873055056828,0.0918835286129792,0.0629312850745396,0.0,0.1987670262875028,0.2958861542245727,0.4625940023686501,0.3516534550235917,0.0864459234069323,0.0300828549396976,0.0560913487755461,0.1467441747534094,0.0288945061242405,0.3232582658772989,0.0890736845840969,0.4238901523155696,0.0803123628597671,0.3284820217842662,0.0710393761375905,0.0545403875421098,0.0734465936977352,0.1016401392416641,0.2200403930889142,0.0294676636355228,0.048066118285068,0.1704945095040651,0.2395962725832691,0.6013191511282228,0.0,0.2513044498381286,0.0975014337186635,0.0854777339099761,0.0,0.1375128570926052,0.0545376935034725,0.0,0.1987804653876375,0.2055103389507776,0.0490372636677339,0.0,0.2195174076754881,0.0,0.1994390059433645,0.1968952545280693,0.3602798548878305,0.2573629539932785,0.0337283383552267,0.7161615254449145,0.1585132034223974,0.0,0.6532764174235213,0.2614250019867081,0.0353473203066822,0.1814340612838773,0.1029644900677024,0.0877301110833397,1.0861614664761114
RGL3,5.683878921328516,2.51630749743806,3.452632834471967,2.968959725726207,4.721254356154175,2.1800592266880656,1.1811884850432328,5.529078180838039,5.108244688596842,2.8554452331531515,4.626114550226199,3.9810925569594966,1.748641045111016,3.330027540921968,2.6261092633199854,4.957854177876167,4.56011180312219,5.295007453566335,3.823552230032085,2.9117729322449404,2.5488636768480823,4.3455662476558246,3.358580108278707,1.539419575462026,4.749250876095557,3.2221636062876367,3.509950913074218,2.9977370545732964,6.008722006397376,1.7927987355262287,3.642137435219841,2.2345649594617045,4.95031019676225,2.979974497611878,2.9141189864372503,3.351415551033506,1.6553030635732635,4.825987648707834,1.5041032956869915,2.7961548395319715,0.2650724022079176,2.773802913509968,2.863539782439636,3.2913540404425454,4.715318669471287,2.6705111722572936,5.20137863366679,4.968525929840871,4.892806933465175,0.6056345669007862,2.2966173649572617,4.91942984376272,1.7673128092622146,3.933189416833085,3.0661534060190627,4.782046454566324,2.3810654069016532,1.2308638218069732,2.0875114568627695,1.9121364623712227,3.118504592071748,3.6006184518889266,2.4412868425637715,0.9405481049603324,3.434919697686591,4.424345270178254,5.066303030986144,4.087931932839243,1.953601438741549,2.7273597674553196,4.039074057770689,6.364260421977364,5.642227332566345,4.7953883268208815,0.5872837186841762,0.551396115260805
KCNK3,0.1906096705200915,0.1709975203792909,1.9373239609644717,0.2236034435722747,0.2553626904213175,0.6819160457092358,0.2678629089201934,2.058747912279443,0.5704177158174093,0.5237708079090335,1.592989591137839,0.4629813053184589,1.319650353406407,0.7636251217676071,0.4375800803065374,4.856129328322853,0.2813406424512267,0.3221407022619953,2.0143820402475696,1.0011284199686172,0.2616807283385976,0.73661101098923,0.2708598038505547,0.6022238254620557,2.343856843115082,0.3879657374273206,1.115163922093907,2.224833433524184,0.139084914168337,5.216467957321598,2.5043949997833597,0.495967630405399,1.1550698865871036,0.6105362267496968,7.234399928557686,0.3504594084192245,1.265182355782788,1.3574591322960965,1.8810114553129544,0.5504577986132828,0.1255124953935481,1.1434474755104285,0.3508603675786874,0.7073558881279605,0.473315966093245,5.753091110210381,1.1976206430808618,1.027368764297347,0.1635180569884948,6.571489179861179,2.562685016631742,0.1679104749944518,0.8050551216057336,0.4757666600434855,0.9133283918179604,0.4794381772174108,0.5755298033955022,1.6166405609205314,0.7913420962602286,1.1877872239421745,0.0,0.5040656588435853,0.4931794995311704,0.9323323184829704,1.834519421052882,0.2804879285588778,0.8987891386962613,1.1532278086064385,0.69616097562501,1.2820121817434087,1.0703817030174134,0.018972045975011,0.2057127698802637,2.2924129646211644,3.939541863577773,0.3022776979395107
ACSS3,3.299521752151061,4.308521532366652,3.7111390959600614,4.185917830156511,4.503505675637527,2.234957366116621,5.80456534199118,4.613516795143808,1.780567400185815,4.034567998912893,2.719328297338233,2.2394341886659155,2.0375605673651314,3.632339947868539,3.476527491064988,3.833547186478525,6.511077790846678,3.659224739981714,3.2311098064675066,2.658855125926342,4.16750591503685,1.0102670486420475,3.2172890350374015,2.36475559228045,3.2259658511069462,2.7095173731893536,3.628421310087543,0.5398793590732259,3.2314462832017545,0.9168679568648394,4.724436269213856,2.975956616453066,2.4708554321874705,3.528932073052438,4.574102232203614,4.926572781651574,4.944233097584271,2.4866172615455424,2.387927551611853,4.445529947457529,2.884901178654619,1.8632226608648077,3.0470848704180424,3.0371931020960856,4.8784447346740425,2.9452804202427982,4.849263766625829,4.579903024230592,6.412804995020373,2.516720862554528,5.206242565841549,5.8162245276119275,5.053145000562629,3.2450630012983788,4.779644588714336,2.516555135469819,2.285595015188088,4.596728633877506,1.9378992602266645,5.976244123194741,5.415317952920749,4.352962674426965,4.633123215089041,5.314406589010194,3.802412841748057,1.7446388052740442,4.960981917253142,2.609056668905029,4.34722744150616,3.008510889770485,3.352267014130096,3.3083784178029716,3.5689737637496357,3.9273475413542216,1.628487359883446,1.3993098700185362
BEX2,3.5249774706577286,3.898775676933643,5.756407501723276,3.22919720129868,4.198303262426126,3.6912826319294534,1.6398924446669767,5.460153019975379,3.245224838511136,2.365177004976052,3.442282822835628,3.830476445620615,6.32869857367542,6.404100687599342,2.8129365246522418,5.190866591408802,2.205229388137883,2.7591845497685985,5.266486547261646,0.4276798013524723,6.292833175313793,4.675218221794036,3.675424833289697,3.264478616250141,3.077714847699303,3.4849396794041954,3.524279892379126,4.72034615159881,3.1433809419807375,0.7173282051540487,4.312145569378402,4.270296993088343,3.892014555163654,2.424639905379214,4.813996718548491,4.001771501764373,4.32367356763171,4.095712920064119,5.268999290980043,0.6754879075295456,2.0110465189397395,2.7812746104995676,3.1654390522516054,2.903593134996214,4.246483678062436,6.512347913723989,5.576943410849475,5.988532295469134,4.702944035160765,3.90184197313945,3.5650552592363924,0.1769296867039087,2.2739563080315093,5.320059033822782,4.116169049523338,5.33560632168157,4.300232520770781,0.8065239439254356,4.4414935458268285,5.570987237035388,0.4414609343209487,4.4283709761537,3.1184993330636868,2.240143003320595,4.5449287121113295,3.4358273950294027,4.619419506853449,4.422341769244072,2.915871166728941,5.537268834282691,3.297409817996518,5.074131622614506,3.8661552052190986,2.863318605887073,5.576148053373822,4.426264571613396
SOD3,3.926873092662963,2.1781507185042965,5.860785710001353,2.8805002451345936,4.172658655590439,3.663463434924296,3.1233996525498084,3.763662331980845,3.586984089308765,3.604670130003704,4.997808069603106,3.4461497555016134,7.141430022904864,3.967702833998156,4.21883859929018,4.109676867963257,5.470734646500022,3.0441682016102884,7.521354456763135,4.054023958104772,8.198064910590912,4.676783899384129,2.5162029437021505,4.41313712896886,2.872135405824725,6.282580176959785,5.33668592145795,4.671240912034471,4.092700887885967,2.150702187841023,3.6751518932309417,3.799194847294812,4.146646476964177,2.9974492446125054,3.8954820326856416,2.6911073709207805,6.058624657072191,5.779155814374593,5.109161413769879,2.702948088627829,4.077078942772907,3.643394266921424,5.058298115888974,3.043356349408239,4.348273650744292,3.458394282989752,4.654627947946443,8.036790060058479,1.66069268346794,4.425205719757171,2.493932064042021,3.095336561772047,5.34620885561266,5.656912464752439,4.788997279164231,2.912573613376364,5.506604333070981,3.6070827695003103,2.3997987321303222,6.1112607226249365,2.927512414683278,3.667189830297801,3.0664376675480653,4.657725374483295,5.502546029438716,2.13187933114341,5.053216463458528,3.8902063108177383,3.4245049912809673,4.666826904533552,3.341588054547498,0.6332270258536921,4.833502604021,4.978783117573431,3.6293617075589313,5.8220909500314715
MYEOV,0.316936548229085,0.4722267118766369,2.300405252961967,0.9169087557587504,2.947691927654168,5.780323896631545,0.033734440706691,1.5616803095086145,1.458788416746173,0.5163451450640962,3.002849346927489,0.6645156598482047,3.0698574612205736,3.3786184895143436,0.297390378706936,1.8578214396686088,0.9416530649865535,1.3464599696904938,1.955330480383053,2.937719272606091,0.0290617601040276,0.9182781109466406,1.875221333290462,1.435233542610982,0.7289428416280989,1.5860441571739037,0.5130337983827614,3.330136795255197,0.3928192258514523,0.2210856661652593,1.13269866002306,1.0499260730474311,0.9370714041397123,1.0036313279528972,0.4285400599114598,3.68177532069392,0.7322307799103616,1.657765604331826,3.9759351183392906,0.0458923340980916,1.01176398022479,2.850725237226426,0.1319561564949285,0.7315510913772121,2.823467761885684,0.5879611181396246,2.565651702238923,1.55118349769443,0.3299015670121799,3.592912402147454,2.8163828254304017,0.6935385965178561,1.9114462668375665,0.9215039877223172,0.6564590287280593,0.3235577429809503,6.306335622625195,1.5954962514012592,0.2999263842058477,2.13746611932216,0.7960213531278478,1.722567201492833,0.760261157597087,1.0039273936136617,2.4500119456305813,0.2334747935897563,1.296294302086906,0.4618728841929179,0.3124204419104811,0.641220062606917,3.013813732264707,0.7576597051149201,4.036320019838641,1.737637137038352,0.0549187374580278,2.1431454838968804
MXRA5,7.125247485855896,4.902602820692137,5.924481394589698,7.375658225369672,5.676901360940087,4.927177128135585,7.072222225995433,6.679976671613284,5.8113129233740475,5.388289070959513,6.494901802731743,6.3990516334389484,6.422440568886205,6.076159497480561,7.347579692207073,3.9521830400762896,7.39489203304116,5.852686908097838,4.879600996126673,7.96897101506512,5.489680046654913,4.120173580619387,7.379028870099993,6.427463509415884,5.946564096017548,6.193011335664852,7.646172344066043,7.210921037781709,1.7898417328154004,5.388488313366939,7.369186159635398,7.572851211750128,7.99986167259464,8.500789393917247,4.533200049314412,4.922617066409046,7.262146210678408,5.816065973784773,3.832718840976383,6.822248310942057,4.937895868741677,7.0412709863846645,6.229065100313635,7.919739672561967,8.871798496145958,5.904425952218891,7.21980897808323,7.437813721600045,3.924505939560696,5.113653053429587,8.42066413876888,6.528044067814161,7.592568119510571,6.344150108912201,7.906889376289055,6.961582913564594,5.8726849427839545,7.591979769466764,5.58136697603123,6.231484346528467,7.339434560123457,8.021266080884534,6.106928966579592,7.327592221373472,5.044133564027195,6.91929633647652,6.360878408681409,6.841774146883051,4.537804383466616,6.951283796524248,5.51761839315062,4.6020042970642505,7.024750771000182,6.272363735692963,5.224025750254428,4.4213284850620465
EPS8L1,6.270224253175544,6.291860007799165,4.05292358229589,4.153122925585514,4.775370355249634,5.769589311684221,3.7122966662331383,5.77215086610503,5.477675650581629,4.739556994249384,5.363763228789935,7.150816103000118,3.183822286327183,5.708089611988168,4.52809708458033,4.820656738285894,4.892170822804319,5.2020202452533315,5.9047315290458435,3.551311312412505,2.903578601932902,5.650024876909597,5.020368308333497,5.489681367706435,5.5761580705771925,3.9540928403275033,5.125415637218655,5.78693015927258,6.221128837733757,4.144006224388879,4.715094207728241,6.581962146257924,3.7841850733754216,5.223429817022112,4.116092377566513,4.189157166458906,4.186717638258029,5.903834031770166,4.19268232178138,5.575187856747799,4.0531292803688785,3.0979339387787923,6.033516617571081,4.8332455681801925,4.275360544014225,2.0054277751214182,7.226327438188357,5.687601089016893,5.72110241497293,4.146998411977291,4.413490719030582,4.720176337662016,5.315220663611888,5.445273959823886,5.016084193662343,5.097423966388528,6.002752028504284,5.466260932805967,4.334715666512342,5.468070449068302,5.728639544600719,4.295917406274295,4.66914204358408,5.314511634136084,6.048011527638075,5.2630959061336275,4.670690731631413,4.097115419982471,5.961352324672645,2.158020724440483,5.794242862917364,6.548567668347537,6.902810952014178,5.4264610761817655,6.316421553338981,5.653289141701583
C1orf172,5.654436268111848,5.9142626307399615,5.30835545514897,5.666267008017292,4.816705473889443,4.811008090289645,5.0686778636107,4.450805625421077,5.4664999336356095,4.970732554047333,5.355010734020266,4.811782667123899,4.631175853184919,4.882307554539432,4.871728513638465,5.502579740390375,5.019436737176559,5.2987722072404235,4.8640432551702135,4.460305401905838,5.329353887474061,4.710028153539604,5.178569487669396,5.69733375320959,5.849891541175614,5.651801864064117,4.579740667390638,5.43325274394313,5.460130268389612,4.7424499814502346,4.741126438809107,4.817778719721875,3.974360779056589,5.85779747550828,5.3483900614720925,5.54680292726848,4.922817402447605,5.369258565006222,4.954651362500608,4.801915850014243,5.687539996944859,6.545302677567339,5.490405098376525,5.624912041513062,5.033743541513258,5.252505532483271,5.072584704640897,5.741242006628843,5.617365227141226,5.132736787530185,4.920103167130373,5.278072829837976,5.052110863633742,5.252870249332299,4.969557487197656,5.004837515891868,5.298897792833721,5.213748500879746,4.737906756695975,5.363437166047344,4.653418233422487,4.3257023149483755,4.891315313344981,5.322643843304729,5.1103776675575805,5.180347667999314,4.802972170420751,5.594397530755604,5.67284897383281,5.020043985370955,4.946025718434253,5.327860607251273,4.603393515238314,4.784916446954738,5.904770288214517,5.734309728087096
AEBP1,9.650333623818844,7.86213064038184,6.884789823599872,9.27063919347691,9.443693121158905,7.151621316410857,8.446160992022667,9.5588694520326,8.557462907873466,8.315362288532256,9.748347453121424,9.851868614177874,7.143270774074588,8.049588672136931,9.84431032364755,6.894311517490742,8.341921098172635,8.514195952000202,8.454625241106376,8.459810774950462,6.962477567364779,8.173382219591971,9.346482491503004,8.547165060083936,8.503043690756224,7.311334048907445,10.102296435355424,9.792287757606893,3.934855103496356,8.236325666467325,9.48422515222228,9.515589004296238,9.620556594895588,10.31978453908598,7.234132064140206,8.235812891076538,9.598005055351033,8.428882608084823,5.535034688300878,9.567358961989108,6.441788911104346,8.821495067833926,8.778234077105534,9.103711492033266,10.62142070588528,8.636912697379307,9.732654511774388,9.273935753635216,6.621836432870745,5.917706383518878,10.08512455231442,9.450869589956902,10.451303285845018,7.782532363084641,9.678113750997484,9.927476552237282,9.392111406718552,10.161920393032895,7.88752942772624,8.732531255814383,9.2929315890163,9.886700748369126,7.796733821107836,9.509350228329962,8.321148021863495,10.0477560261046,8.508464020911793,10.08407828046546,7.018840441040201,8.50490307023527,8.731607236126438,5.176368511839348,10.332496958934744,8.4058374334062,8.072886352481472,5.939891854841813
ITGA3,6.011337642155256,5.143817136203469,6.339568233411808,5.779774700000874,5.369047913801627,3.557174506067131,4.5667973693278086,4.874434718320341,6.032374265181801,5.424280879686121,5.735824479688727,3.925008275683271,5.062693373262798,4.513067100088104,5.828375767814184,6.355645844012579,4.012250335437396,5.202963260239207,6.22411334633325,9.611173030347544,5.299764475227516,4.408831073840505,4.5376994215786315,5.65710931020019,5.592965685578473,5.671270798135813,5.400417766120941,6.3989477687407605,5.960597903150857,4.914863306554301,4.859249151642002,4.619925342750178,5.158847754516891,6.5075003174557535,6.634562813773882,5.118287604999008,5.970327615814517,6.331696987873347,5.350475140513747,6.2085974649546625,4.049365540321711,6.424605478313503,5.736932224100059,5.080463980681775,6.315418307926604,5.664130304018385,6.739039002788836,5.899769406193839,5.976143040526367,7.451164838562637,6.89703968823262,5.641964541964411,5.63508397542074,4.898353201979382,6.494609967324658,3.699213222536298,4.746329336570306,3.6998904419266863,6.612695360020658,5.099504992706398,6.679749408697668,5.390177217689903,6.899477574645629,5.226982680632128,6.252444671618385,4.615035145358504,7.105509337106007,5.134392793379061,5.025852135941909,5.506756554364233,5.61194701688593,6.29508950955398,6.008871876255871,5.695969865903204,3.653032130206708,3.765036796467149
FOXA3,0.3049897087333943,0.6606407458941052,0.4506254986327472,0.6451496660885478,0.5695780563764207,0.3406055886740629,0.1131793091105652,0.0751064278713125,1.078503621412242,0.1058431878561492,4.203294115933093,0.0594148566282776,0.3324608400315687,0.1304173942166642,1.8365013017775385,0.1937163101581145,0.0756434267887789,0.5181688912868865,0.891435570509291,1.6129527448339234,0.0978683351314681,1.489754644750674,0.1609398525783384,0.0321348743435231,0.3447968830109549,0.2793042336641806,1.7043133265185169,0.8407159375559776,2.1063738137631547,0.145078030590826,1.3657399757068311,2.3141470069791255,0.5396924494606744,0.094881422904567,0.4830451431495037,1.3024584556220489,0.2332094736336765,0.302701998887866,0.1678352200245574,0.1034346021506919,0.208917140902606,0.0313716543418723,0.0314314413701653,0.3255286408299122,1.140817154639139,0.1327962908975439,1.2084292399973673,0.3633712803585622,0.1515771054092997,0.6063527344665736,0.061339596302987,0.8864194613205454,0.7602977934922739,1.9707238345990596,0.077532328031728,0.6582443138590818,0.94559260091796,1.499132988345118,0.1370295714146976,5.36353068112248,1.2158945486323305,0.1248873840263101,1.7478383186911597,1.2319084802060214,0.0,0.1715124894757417,0.1855142847008873,0.2832471263071674,2.6013234724065515,0.7167681422415103,0.1103863235778482,0.4548533609497422,0.166850109720868,0.2359285307238668,0.0318283984964965,0.137366548092164
SERPIND1,0.0300986606834815,0.0247980048612954,0.1936413398370562,0.715000419567571,0.0309379437804225,0.9931867189388824,0.0686336664236957,0.2526901726769093,0.1173503132120291,0.0483558379502771,0.0808495905710962,0.3374933392728619,0.1719671345008004,0.0302398677003048,0.07641873428762,0.1187538589255011,0.0229987969134458,0.0576048111341673,0.3760405397626373,2.5888627067655863,0.1161146135476828,0.0304199065873366,0.0376238813706664,0.3127298611365757,0.0681263880688628,0.0600616400480141,0.3124979323910665,0.0419624700043597,0.138428078363667,0.1796840380884946,0.1671173358407302,0.4100546082242541,0.3527642947891057,0.0432583020224638,1.0485478837952802,0.0,0.253427625387149,0.0679774915469996,0.0521768192461999,0.0702834620140263,0.0,0.1862584085100712,0.0,0.0,0.1002314652193786,0.0,0.0,0.0,0.0923977647196701,0.0474223628009673,0.2086279026838,0.0393268743303207,0.0673594949852821,0.1270597686865509,0.1360452349490513,0.0984258724978017,0.0687116214266438,0.1791223941768079,0.0422851060925849,0.0,0.1917647214213938,0.1123362221402757,0.065699465307096,0.0,0.128738659070071,0.2119751304933272,0.1352862622957026,0.039493534354248,0.0805971395327165,0.1941747741379373,0.0338451781240299,0.0338057739879724,0.150296846596627,0.145443625238861,0.0,0.0
PEBP4,2.487737610094617,5.926627137172355,3.103694047635548,0.6252927394049843,0.8965541630206809,0.1258435776885746,0.3127685443603396,5.210402481120723,2.211496463427389,2.966576243417739,1.838985421701575,5.187893003497286,0.7939680585927472,3.344318362492905,3.7906113449140224,1.8092036398987117,0.3097926867049959,0.590737376736755,4.553057380452191,0.4115570394443708,0.0732093304314152,4.177878519069895,2.2048470027742657,0.7237429270901952,2.311573552066159,0.3970692568083402,0.8194405418757001,0.2868376658034003,6.113756863926452,0.957145027244241,0.6409593724647992,0.7829208257614174,1.162670738326549,1.0937569544997654,1.1241473186236692,0.9977860701853358,2.495876808548866,1.814367969305965,0.1263037957510164,0.319677101260874,0.0810382553501022,0.1346394392691306,5.990441778109339,5.239021135906431,1.50941620649901,0.9482630753002264,2.5063114479590785,4.823867738330238,0.6554484149576382,0.6609581421985351,0.3672606570249276,0.2701803727951671,1.2055108411184223,0.0,2.6512173735426043,4.451100297022785,0.3130955502838392,0.9283872458269824,0.2888656928239022,0.4163188909979954,1.8439599023245057,3.1693978054110725,0.4300206843195252,0.3161029784995311,0.7618345010606903,1.047724584796209,1.952254465339216,1.8282532752464629,1.736132575879239,0.2806602276612602,0.5575491843786669,0.8202550837118996,0.447526397543879,0.5686277080138405,0.6284664267391625,0.1031063211971662
ATP2C2,4.114562804477216,3.350888561838589,3.995076790786944,5.076021741494074,3.3467333718687136,3.5123777224363923,3.761675455286822,4.002251908161525,2.2945376912300537,2.7180853839021744,3.6907783208991094,3.35605320569211,3.7914907930667736,5.280669152507256,4.239816213687286,4.770256359088354,4.744164264154366,4.441476327572664,3.4473834219124826,4.252369898888151,6.95550421656752,3.811976945296319,3.1741932487273687,4.6095608128528,3.318846134137234,4.379722670730051,1.6617226240463412,2.3131689917540954,1.7451487318270693,3.7556275076330663,4.11864191773561,3.191075906789803,3.2377568840891215,4.848017898790494,6.071425489321848,5.054928319065659,3.75578610193116,3.350676094628421,2.3561362638396006,4.629879968469159,5.459501383765432,6.377482591831714,3.983561444709645,3.613531505773539,2.945455777515808,1.0141892238910393,4.2948342681196765,3.0458055324630275,5.1703423145561445,0.6099626571196783,5.734857410814221,4.338972623295235,4.32114791113467,4.684739928074755,3.4063741878451657,4.0990290569896315,3.5333039004116147,5.541648976533334,4.357279421278545,5.501183625172144,4.19764740976528,3.9730766319537265,5.50845821000491,5.816284639066121,4.7886874600343345,5.705070384568209,2.756390673409696,2.1392030506879007,5.278877875901768,2.4493602624460604,2.5236238279102845,3.908444600704392,4.262321229596609,3.65925794295268,2.033278912003553,4.678859109229743
SERPINB2,1.7744748727909674,0.0,0.3724933905584808,1.9726884111849945,0.0,5.349887743383922,1.6545676797256856,2.3704736387028307,0.0613563181864932,0.2107389108821089,1.1515273107780826,0.8870279811651818,0.8483841144146044,0.0309995397949741,0.6046417843397711,0.6724999547445905,0.1786428445606694,0.3931762488714368,0.1587489060678765,0.8208390296487804,0.911413669461996,0.061708294816113,2.3783421526997617,1.96187918977854,0.1364070434124105,0.5436862043673193,0.6655524420296868,0.6828018797675641,0.0294917045586459,0.0277614506981724,0.4623599434897423,0.3079429135363141,0.1305087327975812,2.0860971380377755,0.3833056366861401,0.2244494684973933,0.0507485295725718,0.0235965934531266,0.0269865003951988,0.0,0.0,0.2652796790164962,0.1389834553924399,0.6456966086161399,0.7346126918923491,0.1223915477779577,0.3970071064107316,1.1048214275584982,0.2671885942993566,0.0956285531205654,1.1482754716876735,0.0403116551847502,0.1349066305144547,2.70753554622382,1.115097516669134,1.5151082692739186,1.5732401936461202,0.6090578772323195,0.1660666223349522,0.8886403632966837,1.951142057208726,0.1957364257165342,1.8903566562244696,0.265692890784845,0.252675899111094,0.5496107963136754,0.3530064166016875,1.8323599121530936,0.0280573171772898,0.8222690308525586,0.1656854221842746,0.1015604042342364,0.2017774235501309,0.1723485639815694,0.6911069188417326,5.757088768609761
CAMK2N1,7.09916254292627,6.888143119268577,6.7368069882829404,7.526311455291576,5.1615386702031865,4.914015008166352,4.327611937241281,5.119861336731966,5.977339026703758,2.815100180499208,6.483895570831765,6.040957365506347,5.180312930513854,4.387540961669987,5.638653107678544,8.357756494881746,5.043773478178484,7.882067640907794,5.921822678481774,7.269366528529327,7.7387132975504915,5.208444996545526,4.994427397771051,6.843243036025048,7.204546343381338,7.030288937967613,6.0613911846681106,3.9410023132129823,5.568205212782972,4.970798136249797,6.671287278011612,6.455115870055918,5.84347940259436,7.348539595746787,6.807745243522195,7.046978487512389,6.195150303246056,7.312375455532736,3.489127909413434,6.644449136686694,3.914906870645832,8.348512087642842,6.871718917329194,6.642940142050029,6.749773238101211,7.533261497258591,6.700337643227871,5.590746084413877,5.925547270954897,2.230689428356065,7.503370757185699,8.36193594290081,6.508389036057782,4.624953747996607,6.964888095241484,6.28982052761592,4.423616506646812,5.786600400495929,7.07535112148801,6.316847323293171,7.35632072620383,6.859858166904289,6.888837716009106,3.897504128277249,7.392556428266047,6.6543572988214095,6.307435575056777,6.744655531856477,7.41694098625998,4.368300016496553,6.356318932304676,4.99083410129543,7.661204471985779,6.0260232323347065,6.054988074476962,3.165507124872529
